CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned
12562,6651,447,Jessica,Sanders,1970-11-05,S,F,40000.0,2.0,2.0,Partial College,Clerical,1.0,2.0
12563,6652,543,Ethan,Butler,1970-02-25,S,M,40000.0,2.0,2.0,Partial College,Clerical,1.0,2.0
12564,6653,483,Javier,Vazquez,1970-09-23,M,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
12565,6654,503,Linda,Vazquez,1970-10-09,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12566,6655,571,Caroline,Alexander,1975-11-03,S,F,40000.0,3.0,3.0,Partial College,Clerical,1.0,1.0
12567,6656,665,Angela,SÃ¡nchez,1974-05-02,S,F,40000.0,3.0,3.0,Partial College,Clerical,1.0,1.0
12568,6657,695,Carol,Martinez,1974-02-26,S,F,30000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12569,6658,511,Noah,Martin,1975-12-24,M,M,40000.0,4.0,4.0,Partial College,Clerical,0.0,0.0
12570,6659,691,Jade,Howard,1929-03-06,M,F,20000.0,2.0,0.0,High School,Manual,0.0,2.0
12571,6660,597,Jodi,Tang,1966-07-07,S,F,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12572,6661,584,Seth,Young,1966-08-04,M,M,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12573,6662,653,Natalie,Smith,1954-07-04,M,F,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
12574,6663,547,Jose,Washington,1954-09-20,M,M,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
12575,6664,445,Elizabeth,Hayes,1955-02-17,M,F,30000.0,1.0,0.0,High School,Clerical,0.0,2.0
12576,6665,488,Devin,Robinson,1955-04-22,S,M,30000.0,2.0,0.0,High School,Clerical,1.0,2.0
12577,6666,523,Zachary,Jenkins,1955-04-16,M,M,30000.0,2.0,0.0,High School,Clerical,0.0,2.0
12578,6667,505,Steven,Torres,1955-08-11,M,M,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
12579,6668,443,Jaime,Rai,1955-10-12,M,M,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
12580,6669,547,Eduardo,Peterson,1956-08-28,S,M,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
12581,6670,694,Olivia,Rivera,1956-10-10,M,F,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
12582,6671,502,Gabrielle,Alexander,1956-09-11,M,F,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
12583,6672,688,Emma,Stewart,1956-08-03,M,F,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
12584,6673,678,Thomas,Coleman,1956-10-26,M,M,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
12585,6674,658,Amber,Scott,1956-05-06,M,F,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
12586,6675,430,Kevin,Wang,1957-12-20,M,M,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
12587,6676,583,Rosa,Li,1957-04-26,M,F,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
12588,6677,582,Eugene,Yang,1957-06-03,M,M,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
12589,6678,580,Lawrence,Hernandez,1958-08-24,S,M,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
12590,6679,582,Julio,Blanco,1958-04-24,S,M,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
12591,6680,583,Joe,Mehta,1958-11-03,M,M,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
12592,6681,682,Mackenzie,Gray,1958-01-01,M,F,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
12593,6682,584,Robert,Carter,1958-09-13,M,M,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
12594,6683,583,Anna,Ramirez,1958-09-22,S,F,80000.0,5.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12595,6684,505,Jenna,Evans,1958-01-17,S,F,80000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12596,6685,582,Leslie,Gomez,1958-07-05,S,F,80000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12597,6686,580,Diana,Torres,1958-03-17,S,F,80000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12598,6687,665,Jack,Griffin,1959-02-14,S,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12599,6688,677,Miguel,Turner,1959-01-23,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12600,6689,583,Pedro,Subram,1959-11-24,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12601,6690,678,Mary,Young,1972-06-22,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12602,6691,610,Jenna,Gonzalez,1972-12-15,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12603,6692,682,Alexandria,Bradley,1973-04-24,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12604,6693,583,Emily,Smith,1973-10-19,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
12605,6694,677,Justin,Jenkins,1973-03-11,S,M,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12606,6695,505,Joan,Carter,1973-08-06,S,F,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12607,6696,546,Hunter,Washington,1973-05-15,S,M,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12608,6697,690,Madison,Simmons,1973-04-21,S,F,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12609,6698,475,Nathaniel,Gray,1972-08-07,S,M,50000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12610,6699,552,Xavier,Butler,1971-11-20,M,M,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12611,6700,644,Jesse,Bell,1971-03-17,M,M,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
12612,6701,654,Hector,Torres,1972-10-24,S,M,10000.0,0.0,0.0,Graduate Degree,Manual,1.0,0.0
12613,6702,567,Cassidy,Washington,1953-05-24,M,F,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
12614,6703,576,Jack,King,1968-11-05,M,M,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
12615,6704,624,Pamela,Fernandez,1966-02-18,M,F,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
12616,6705,482,Nelson,Moreno,1962-01-11,M,M,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
12617,6706,567,Kelvin,Guo,1962-12-16,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
12618,6707,541,Gabriel,Coleman,1961-09-11,M,M,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
12619,6708,491,Mindy,Deng,1961-08-08,S,F,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
12620,6709,486,Timothy,Sneath,1961-06-17,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
12621,6710,481,Martin,Raman,1961-05-13,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
12622,6711,532,Natalie,Stewart,1936-07-25,M,F,30000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
12623,6712,529,Kristin,Luo,1961-04-09,M,F,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
12624,6713,564,Gary,Blanco,1958-05-09,S,M,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
12625,6714,545,David,Johnson,1956-07-11,S,M,10000.0,2.0,0.0,Partial College,Manual,1.0,0.0
12626,6715,650,Tanya,Gutierrez,1956-10-25,M,F,20000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
12627,6716,486,Rafael,Pal,1956-02-25,M,M,20000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
12628,6717,529,Cesar,Gonzalez,1956-06-15,M,M,20000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
12629,6718,704,Jeremiah,Miller,1954-11-25,S,M,10000.0,2.0,0.0,Partial College,Manual,1.0,1.0
12630,6719,483,Lindsay,Jai,1937-04-22,M,F,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
12631,6720,504,Vincent,Gao,1938-09-11,M,M,10000.0,2.0,0.0,Bachelors,Clerical,1.0,1.0
12632,6721,576,Deanna,Diaz,1939-05-20,S,F,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
12633,6722,622,Cheryl,Alan,1941-01-03,M,F,10000.0,2.0,0.0,Partial College,Manual,1.0,1.0
12634,6723,483,Jerome,Serrano,1942-11-07,M,M,20000.0,1.0,0.0,Partial College,Manual,1.0,0.0
12635,6724,486,Johnathan,Malhotra,1942-10-09,M,M,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
12636,6725,534,Sheila,Blanco,1980-04-21,M,F,10000.0,0.0,0.0,Partial College,Manual,1.0,1.0
12637,6726,656,Daniel,Martinez,1980-11-03,S,M,10000.0,0.0,0.0,Partial College,Manual,1.0,1.0
12638,6727,510,Caroline,Griffin,1980-09-20,S,F,10000.0,0.0,0.0,Partial College,Manual,1.0,1.0
12639,6728,656,Monique,Gill,1979-11-03,M,F,10000.0,0.0,0.0,Partial College,Manual,1.0,1.0
12640,6729,468,Maria,Perry,1978-05-12,S,F,10000.0,0.0,0.0,Partial College,Manual,0.0,1.0
12641,6730,473,Edgar,Garcia,1978-02-24,M,M,10000.0,0.0,0.0,Partial College,Manual,0.0,1.0
12642,6731,632,Bridget,Tang,1978-10-03,S,F,10000.0,0.0,0.0,Partial College,Manual,1.0,1.0
12643,6732,518,Tracy,Sharma,1978-05-04,M,F,10000.0,0.0,0.0,Partial College,Manual,0.0,1.0
12644,6733,518,Allen,Rodriguez,1979-08-18,M,M,20000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
12645,6734,655,Alberto,Gill,1979-08-27,M,M,20000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
12646,6735,425,Leah,Sun,1978-07-03,M,F,20000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
12647,6736,561,Connor,Yang,1977-05-24,S,M,10000.0,1.0,1.0,High School,Manual,0.0,0.0
12648,6737,510,Kristine,Vazquez,1977-12-07,S,F,10000.0,1.0,1.0,High School,Manual,0.0,0.0
12649,6738,564,Nicole,Gonzales,1943-06-01,M,F,20000.0,2.0,0.0,Partial College,Manual,1.0,0.0
12650,6739,586,Nicolas,Deng,1943-06-06,S,M,20000.0,2.0,0.0,Partial College,Manual,1.0,0.0
12651,6740,435,Colin,Cai,1961-11-10,S,M,20000.0,1.0,1.0,Partial College,Manual,0.0,0.0
12652,6741,503,Colleen,Liang,1961-06-06,S,F,20000.0,1.0,1.0,Partial College,Manual,0.0,0.0
12653,6742,480,Alvin,Xu,1961-03-12,M,M,30000.0,4.0,0.0,Graduate Degree,Clerical,1.0,0.0
12654,6743,556,Randall,Romero,1961-05-03,S,M,30000.0,4.0,0.0,Graduate Degree,Clerical,1.0,0.0
12655,6744,506,Gerald,Gomez,1961-09-14,S,M,30000.0,3.0,0.0,Graduate Degree,Clerical,1.0,0.0
12656,6745,532,Chad,Nath,1961-06-17,M,M,30000.0,3.0,0.0,Graduate Degree,Clerical,1.0,0.0
12657,6746,662,Tanya,Suarez,1960-01-14,M,F,20000.0,1.0,1.0,Partial College,Manual,1.0,0.0
12658,6747,491,Cedric,Nath,1960-06-12,M,M,20000.0,1.0,1.0,Partial College,Manual,1.0,0.0
12659,6748,572,Franklin,Xie,1960-11-19,M,M,30000.0,3.0,0.0,Graduate Degree,Clerical,1.0,0.0
12660,6749,504,Geoffrey,Kapoor,1959-05-17,S,M,10000.0,1.0,1.0,High School,Manual,0.0,1.0
12661,6750,661,Leah,Wu,1959-09-19,M,F,10000.0,1.0,1.0,High School,Manual,1.0,1.0
12662,6751,588,Shawna,Jai,1959-11-23,M,F,20000.0,2.0,0.0,Partial College,Manual,1.0,1.0
12663,6752,624,Isaiah,Bailey,1958-10-13,S,M,20000.0,2.0,0.0,Partial College,Manual,1.0,1.0
12664,6753,529,Deanna,Hernandez,1958-06-14,M,F,20000.0,2.0,0.0,Partial College,Manual,1.0,1.0
12665,6754,481,Kendra,Sanz,1960-04-15,S,F,30000.0,3.0,0.0,Bachelors,Clerical,1.0,0.0
12666,6755,657,Stephanie,King,1960-07-16,S,F,30000.0,3.0,0.0,Bachelors,Clerical,1.0,0.0
12667,6756,481,Zoe,Cox,1960-01-17,M,F,30000.0,3.0,0.0,Bachelors,Clerical,1.0,0.0
12668,6757,615,Jill,Ashe,1958-05-18,M,F,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
12669,6758,497,Seth,Hayes,1970-03-17,S,M,20000.0,0.0,0.0,Partial College,Manual,1.0,1.0
12670,6759,623,Linda,Gill,1970-06-23,M,F,20000.0,0.0,0.0,Partial College,Manual,0.0,1.0
12671,6760,529,Kristopher,Sanchez,1970-09-18,S,M,20000.0,0.0,0.0,Partial College,Manual,0.0,1.0
12672,6761,481,Diana,Romero,1970-01-16,S,F,20000.0,0.0,0.0,Partial College,Manual,0.0,1.0
12673,6762,747,Kristopher,Sai,1970-08-04,M,M,30000.0,0.0,0.0,Bachelors,Clerical,0.0,0.0
12674,6763,662,Rachel,Rodriguez,1969-06-18,S,F,10000.0,2.0,2.0,High School,Manual,1.0,1.0
12675,6764,676,Jacquelyn,Martin,1969-08-15,S,F,20000.0,0.0,0.0,Partial College,Manual,0.0,1.0
12676,6765,482,Terrance,Garcia,1969-09-17,M,M,30000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
12677,6766,483,Valerie,Zhang,1969-02-04,M,F,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
12678,6767,529,Jake,Xu,1969-11-14,M,M,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
12679,6768,672,Tommy,Raje,1969-09-04,M,M,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
12680,6769,542,Luis,Parker,1952-03-22,S,M,10000.0,3.0,0.0,Partial College,Manual,1.0,2.0
12681,6770,569,Nathan,Martin,1952-11-14,S,M,10000.0,3.0,0.0,Partial College,Manual,1.0,2.0
12682,6771,650,Grant,Xie,1952-04-09,S,M,10000.0,3.0,0.0,Partial College,Manual,1.0,2.0
12683,6772,459,Holly,Chandra,1952-05-10,M,F,10000.0,3.0,0.0,Partial College,Manual,0.0,2.0
12684,6773,506,Leonard,Andersen,1952-05-10,S,M,20000.0,2.0,0.0,Partial College,Manual,1.0,1.0
12685,6774,476,Crystal,Lin,1968-04-14,S,F,10000.0,3.0,3.0,High School,Manual,1.0,0.0
12686,6775,623,Brandi,Gutierrez,1968-03-24,M,F,20000.0,1.0,1.0,Partial College,Manual,1.0,0.0
12687,6776,621,Ricky,Moreno,1968-02-24,S,M,20000.0,1.0,1.0,Partial College,Manual,0.0,1.0
12688,6777,506,Diana,Jimenez,1968-07-14,S,F,20000.0,1.0,1.0,Partial College,Manual,0.0,1.0
12689,6778,586,Armando,Alvarez,1968-07-03,M,M,30000.0,1.0,0.0,Bachelors,Clerical,1.0,0.0
12690,6779,591,Kari,Prasad,1968-09-24,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
12691,6780,476,Madison,Patterson,1968-05-11,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
12692,6781,700,Alisha,Huang,1968-04-11,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
12693,6782,623,Jake,She,1968-04-28,M,M,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
12694,6783,506,Casey,Shan,1968-11-16,M,F,40000.0,0.0,0.0,Graduate Degree,Clerical,1.0,0.0
12695,6784,662,Tracy,Jai,1967-07-16,S,F,10000.0,3.0,3.0,Partial High School,Manual,1.0,1.0
12696,6785,674,Mayra,Patel,1967-03-20,S,F,10000.0,4.0,4.0,Partial High School,Manual,1.0,0.0
12697,6786,654,Pedro,Chapman,1967-10-19,M,M,20000.0,1.0,1.0,Partial College,Manual,1.0,1.0
12698,6787,666,Kathleen,Gutierrez,1967-10-25,S,F,20000.0,1.0,1.0,Partial College,Manual,0.0,1.0
12699,6788,529,Alejandro,Zhao,1967-10-17,S,M,20000.0,1.0,1.0,Partial College,Manual,0.0,1.0
12700,6789,586,Jeffery,Liu,1967-10-18,M,M,20000.0,1.0,1.0,High School,Manual,1.0,1.0
12701,6790,483,Kari,Dominguez,1967-06-12,S,F,30000.0,1.0,1.0,Bachelors,Clerical,0.0,0.0
12702,6791,572,Darryl,Ye,1967-05-12,S,M,30000.0,1.0,1.0,Bachelors,Clerical,0.0,1.0
12703,6792,517,Sydney,Davis,1967-11-25,M,F,30000.0,1.0,1.0,Bachelors,Clerical,1.0,1.0
12704,6793,666,Bridget,Andersen,1967-12-22,M,F,40000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
12705,6794,576,Kathleen,Alvarez,1967-09-07,M,F,40000.0,0.0,0.0,Bachelors,Clerical,1.0,0.0
12706,6795,506,Theodore,Rowe,1966-02-09,M,M,30000.0,1.0,1.0,Bachelors,Clerical,1.0,1.0
12707,6796,485,Jaime,Diaz,1966-08-01,M,F,30000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,2.0
12708,6797,569,Eduardo,Taylor,1965-08-14,S,M,10000.0,4.0,3.0,Partial High School,Manual,1.0,2.0
12709,6798,555,Ebony,Martinez,1965-10-05,S,F,20000.0,2.0,2.0,High School,Manual,1.0,0.0
12710,6799,532,Robin,Ortega,1965-05-26,S,F,20000.0,2.0,2.0,High School,Manual,1.0,0.0
12711,6800,640,Alejandro,Guo,1965-04-02,S,M,20000.0,2.0,2.0,High School,Manual,1.0,0.0
12712,6801,459,Robyn,Alonso,1965-01-10,S,F,20000.0,2.0,2.0,High School,Manual,1.0,1.0
12713,6802,524,Shannon,He,1965-05-18,S,F,20000.0,2.0,2.0,High School,Manual,1.0,1.0
12714,6803,639,Erick,Arun,1964-10-10,S,M,10000.0,4.0,3.0,Partial High School,Manual,1.0,2.0
12715,6804,532,Renee,Hernandez,1964-02-23,S,F,10000.0,5.0,2.0,Partial High School,Manual,1.0,1.0
12716,6805,626,Melody,Torres,1964-02-02,S,F,10000.0,5.0,2.0,Partial High School,Manual,1.0,1.0
12717,6806,657,Carlos,Young,1964-07-05,S,M,20000.0,2.0,2.0,High School,Manual,1.0,2.0
12718,6807,474,Omar,Kumar,1964-04-14,M,M,20000.0,2.0,2.0,High School,Manual,0.0,2.0
12719,6808,659,Philip,Sanz,1964-06-12,S,M,20000.0,2.0,2.0,High School,Manual,1.0,2.0
12720,6809,576,Raquel,Alvarez,1963-04-16,S,F,10000.0,3.0,2.0,Partial High School,Manual,1.0,2.0
12721,6810,672,Josue,Blanco,1963-02-26,S,M,10000.0,3.0,2.0,Partial High School,Manual,1.0,2.0
12722,6811,567,Frederick,Prasad,1963-02-07,M,M,10000.0,3.0,2.0,Partial High School,Manual,0.0,2.0
12723,6812,555,Stacy,Hernandez,1966-12-25,M,F,40000.0,0.0,0.0,Bachelors,Professional,0.0,0.0
12724,6813,497,Casey,Nara,1966-03-18,M,F,40000.0,0.0,0.0,Bachelors,Professional,1.0,0.0
12725,6814,574,Jay,Nicholls,1963-07-03,M,M,30000.0,2.0,2.0,Partial College,Clerical,0.0,0.0
12726,6815,506,Michele,Pal,1963-02-12,M,F,30000.0,2.0,2.0,Partial College,Clerical,0.0,0.0
12727,6816,447,Ronnie,Ma,1962-08-11,S,M,30000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
12728,6817,529,Kathryn,Raje,1934-04-18,S,F,20000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
12729,6818,765,Felicia,Gutierrez,1934-05-16,M,F,30000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,1.0
12730,6819,687,Dale,Yuan,1965-07-22,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,0.0
12731,6820,608,Arthur,Rana,1965-08-13,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,0.0
12732,6821,532,Emma,Morris,1965-11-22,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,0.0
12733,6822,506,Marvin,Gill,1964-09-20,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,0.0
12734,6823,435,Michelle,Cooper,1963-04-15,S,F,30000.0,2.0,2.0,Partial College,Clerical,1.0,2.0
12735,6824,557,Ramon,Gao,1963-06-13,M,M,30000.0,3.0,3.0,Partial College,Clerical,0.0,0.0
12736,6825,586,Mario,Pal,1963-05-02,S,M,30000.0,3.0,3.0,Partial College,Clerical,1.0,0.0
12737,6826,640,Clayton,Li,1963-10-15,M,M,40000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,0.0
12738,6827,650,Paige,Morgan,1976-06-02,S,F,10000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
12739,6828,564,Maria,Coleman,1979-11-17,S,F,20000.0,4.0,4.0,High School,Manual,1.0,3.0
12740,6829,506,Valerie,Zhou,1963-07-17,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,0.0
12741,6830,704,Audrey,Gutierrez,1963-08-21,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,0.0
12742,6831,624,Carlos,Scott,1962-10-01,M,M,30000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
12743,6832,540,Noah,Long,1962-08-15,M,M,30000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
12744,6833,517,Cameron,Sharma,1962-12-11,M,M,30000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
12745,6834,483,Monique,Suarez,1962-03-04,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,1.0
12746,6835,529,Michele,Gill,1962-10-02,M,F,40000.0,1.0,0.0,Bachelors,Skilled Manual,1.0,1.0
12747,6836,506,Francisco,Perez,1978-06-28,M,M,30000.0,4.0,4.0,Partial College,Clerical,0.0,3.0
12748,6837,454,Jacquelyn,Ramos,1977-09-17,S,F,20000.0,0.0,0.0,High School,Manual,1.0,1.0
12749,6838,641,Mayra,Garcia,1977-07-13,S,F,30000.0,0.0,0.0,Partial College,Clerical,1.0,1.0
12750,6839,638,Jill,Blanco,1975-12-25,S,F,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12751,6840,673,Christine,Chander,1975-02-17,S,F,10000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
12752,6841,704,Larry,Hernandez,1975-08-18,S,M,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12753,6842,506,Walter,Navarro,1976-09-09,S,M,30000.0,0.0,0.0,Partial College,Clerical,0.0,1.0
12754,6843,624,Isaiah,Ward,1975-10-24,S,M,20000.0,0.0,0.0,Partial High School,Manual,1.0,1.0
12755,6844,661,Kelli,Shan,1974-03-01,S,F,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12756,6845,506,Martha,Zeng,1974-08-26,S,F,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12757,6846,765,Ebony,Diaz,1974-08-20,S,F,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12758,6847,592,Alejandro,Chavez,1975-01-25,S,M,30000.0,0.0,0.0,Partial College,Clerical,0.0,1.0
12759,6848,437,Logan,Lee,1975-06-25,S,M,30000.0,0.0,0.0,Partial College,Clerical,0.0,1.0
12760,6849,623,Jaime,Yuan,1975-06-25,S,M,30000.0,0.0,0.0,Partial College,Clerical,0.0,1.0
12761,6850,506,Wesley,He,1975-12-28,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
12762,6851,616,Alvin,Shen,1973-07-03,S,M,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12763,6852,639,Warren,Tang,1973-03-16,S,M,10000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
12764,6853,586,Lindsey,Shan,1973-08-07,M,F,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12765,6854,483,Ernest,Chen,1973-05-06,S,M,20000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
12766,6855,662,Shannon,Gomez,1974-05-22,S,M,30000.0,0.0,0.0,Partial College,Clerical,1.0,1.0
12767,6856,439,Ronald,Lopez,1980-03-19,S,M,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12768,6857,590,Roger,Rai,1980-12-26,S,M,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12769,6858,480,Albert,Cabello,1980-02-13,S,F,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
12770,6859,671,Dalton,Barnes,1961-11-13,M,M,40000.0,4.0,2.0,High School,Skilled Manual,1.0,2.0
12771,6860,505,Wyatt,Gonzalez,1961-09-22,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,1.0,1.0
12772,6861,494,Noah,Diaz,1961-05-09,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,1.0,1.0
12773,6862,467,Melanie,Blue,1960-08-27,S,F,40000.0,4.0,2.0,High School,Skilled Manual,1.0,2.0
12774,6863,678,Aaron,Baker,1960-03-18,M,M,40000.0,4.0,2.0,High School,Skilled Manual,1.0,2.0
12775,6864,502,Bailey,Cooper,1960-04-19,S,F,40000.0,0.0,0.0,Bachelors,Professional,1.0,1.0
12776,6865,535,Emily,Martinez,1960-08-27,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,1.0,1.0
12777,6866,647,Blake,Barnes,1960-11-03,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,0.0,1.0
12778,6867,625,Jack,Baker,1960-09-20,M,M,60000.0,1.0,0.0,Partial College,Skilled Manual,1.0,1.0
12779,6868,550,Stephanie,Sanchez,1967-01-06,S,F,50000.0,0.0,0.0,Partial College,Skilled Manual,0.0,1.0
12780,6869,582,Richard,Blue,1967-03-08,S,M,60000.0,0.0,0.0,Graduate Degree,Professional,0.0,1.0
12781,6870,430,Henry,Mehta,1967-07-14,S,M,60000.0,0.0,0.0,Graduate Degree,Professional,0.0,1.0
12782,6871,652,Melissa,Price,1967-07-14,S,F,60000.0,0.0,0.0,Graduate Degree,Professional,0.0,1.0
12783,6872,573,Sydney,Patterson,1960-07-21,M,F,60000.0,1.0,0.0,Partial College,Skilled Manual,1.0,1.0
12784,6873,495,Robert,Miller,1971-09-16,M,M,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
12785,6874,437,Alejandro,She,1969-05-06,M,M,10000.0,0.0,0.0,Graduate Degree,Manual,1.0,0.0
12786,6875,529,Natasha,Alvarez,1967-01-15,S,F,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
12787,6876,674,Tommy,Anand,1962-03-04,M,M,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
12788,6877,674,Fernando,Harris,1962-01-11,M,M,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
12789,6878,542,Danny,Blanco,1962-08-15,S,M,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
12790,6879,657,Gabrielle,Sanders,1961-04-11,M,F,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
